country,player,club,forward_or_back,stat,count
Scotland,Huw Jones,Glasgow,Back,Points,0
Scotland,Huw Jones,Glasgow,Back,Tries,0
Scotland,Huw Jones,Glasgow,Back,Try Assists,0
Scotland,Huw Jones,Glasgow,Back,Conversions,0
Scotland,Huw Jones,Glasgow,Back,Penalty Goals,0
Scotland,Huw Jones,Glasgow,Back,Drop Goals,0
Scotland,Huw Jones,Glasgow,Back,Defenders Beaten,2
Scotland,Huw Jones,Glasgow,Back,Clean Breaks,0
Scotland,Huw Jones,Glasgow,Back,Gain Line Successes,4
Scotland,Huw Jones,Glasgow,Back,Interceptions,0
Scotland,Huw Jones,Glasgow,Back,Passes Made,11
Scotland,Huw Jones,Glasgow,Back,Off Loads Made,2
Scotland,Huw Jones,Glasgow,Back,Tackles Made,5
Scotland,Huw Jones,Glasgow,Back,Missed Tackles,4
Scotland,Huw Jones,Glasgow,Back,Turnovers Won,0
Scotland,Huw Jones,Glasgow,Back,Turnovers Conceded,1
Scotland,Huw Jones,Glasgow,Back,Handling Errors,1
Scotland,Huw Jones,Glasgow,Back,Penalties Conceded,0
Scotland,Huw Jones,Glasgow,Back,Kicks From Hand,2
Scotland,Huw Jones,Glasgow,Back,Kicks Caught,1
Scotland,Huw Jones,Glasgow,Back,Successful Lineout Takes,0
Scotland,Huw Jones,Glasgow,Back,Stolen Lineouts,0
Scotland,Huw Jones,Glasgow,Back,Yellow Cards,0
Scotland,Huw Jones,Glasgow,Back,Red Cards,0
Scotland,Blair Kinghorn,Edinburgh,Back,Metres Gained,323
Scotland,Blair Kinghorn,Edinburgh,Back,Carries,47
Scotland,Blair Kinghorn,Edinburgh,Back,Metres Per Carry,6.872340425531915
Scotland,Blair Kinghorn,Edinburgh,Back,Minutes Played,254
Scotland,Blair Kinghorn,Edinburgh,Back,Points,15
Scotland,Blair Kinghorn,Edinburgh,Back,Tries,3
Scotland,Blair Kinghorn,Edinburgh,Back,Try Assists,0
Scotland,Blair Kinghorn,Edinburgh,Back,Conversions,0
Scotland,Blair Kinghorn,Edinburgh,Back,Penalty Goals,0
Scotland,Blair Kinghorn,Edinburgh,Back,Drop Goals,0
Scotland,Blair Kinghorn,Edinburgh,Back,Defenders Beaten,14
Scotland,Blair Kinghorn,Edinburgh,Back,Clean Breaks,10
Scotland,Blair Kinghorn,Edinburgh,Back,Gain Line Successes,18
Scotland,Blair Kinghorn,Edinburgh,Back,Interceptions,0
Scotland,Blair Kinghorn,Edinburgh,Back,Passes Made,15
Scotland,Blair Kinghorn,Edinburgh,Back,Off Loads Made,2
Scotland,Blair Kinghorn,Edinburgh,Back,Tackles Made,18
Scotland,Blair Kinghorn,Edinburgh,Back,Missed Tackles,4
Scotland,Blair Kinghorn,Edinburgh,Back,Turnovers Won,1
Scotland,Blair Kinghorn,Edinburgh,Back,Turnovers Conceded,6
Scotland,Blair Kinghorn,Edinburgh,Back,Handling Errors,6
Scotland,Blair Kinghorn,Edinburgh,Back,Penalties Conceded,0
Scotland,Blair Kinghorn,Edinburgh,Back,Kicks From Hand,7
Scotland,Blair Kinghorn,Edinburgh,Back,Kicks Caught,7
Scotland,Blair Kinghorn,Edinburgh,Back,Successful Lineout Takes,0
Scotland,Blair Kinghorn,Edinburgh,Back,Stolen Lineouts,0
Scotland,Blair Kinghorn,Edinburgh,Back,Yellow Cards,0
Scotland,Blair Kinghorn,Edinburgh,Back,Red Cards,0
Scotland,Sean Maitland,Saracens,Back,Metres Gained,162
Scotland,Sean Maitland,Saracens,Back,Carries,26
Scotland,Sean Maitland,Saracens,Back,Metres Per Carry,6.230769230769231
Scotland,Sean Maitland,Saracens,Back,Minutes Played,211
Scotland,Sean Maitland,Saracens,Back,Points,0
Scotland,Sean Maitland,Saracens,Back,Tries,0
Scotland,Sean Maitland,Saracens,Back,Try Assists,1
Scotland,Sean Maitland,Saracens,Back,Conversions,0
Scotland,Sean Maitland,Saracens,Back,Penalty Goals,0
Scotland,Sean Maitland,Saracens,Back,Drop Goals,0
Scotland,Sean Maitland,Saracens,Back,Defenders Beaten,12
Scotland,Sean Maitland,Saracens,Back,Clean Breaks,4
Scotland,Sean Maitland,Saracens,Back,Gain Line Successes,7
Scotland,Sean Maitland,Saracens,Back,Interceptions,0
Scotland,Sean Maitland,Saracens,Back,Passes Made,12
Scotland,Sean Maitland,Saracens,Back,Off Loads Made,2
Scotland,Sean Maitland,Saracens,Back,Tackles Made,6
Scotland,Sean Maitland,Saracens,Back,Missed Tackles,3
Scotland,Sean Maitland,Saracens,Back,Turnovers Won,2
Scotland,Sean Maitland,Saracens,Back,Turnovers Conceded,2
Scotland,Sean Maitland,Saracens,Back,Handling Errors,2
Scotland,Sean Maitland,Saracens,Back,Penalties Conceded,0
Scotland,Sean Maitland,Saracens,Back,Kicks From Hand,2
Scotland,Sean Maitland,Saracens,Back,Kicks Caught,9
Scotland,Sean Maitland,Saracens,Back,Successful Lineout Takes,0
Scotland,Sean Maitland,Saracens,Back,Stolen Lineouts,0
Scotland,Sean Maitland,Saracens,Back,Yellow Cards,0
Scotland,Sean Maitland,Saracens,Back,Red Cards,0
Scotland,Byron McGuigan,Sale,Back,Metres Gained,28
Scotland,Byron McGuigan,Sale,Back,Carries,12
Scotland,Byron McGuigan,Sale,Back,Metres Per Carry,2.3333333333333335
Scotland,Byron McGuigan,Sale,Back,Minutes Played,140
Scotland,Byron McGuigan,Sale,Back,Points,0
Scotland,Byron McGuigan,Sale,Back,Tries,0
Scotland,Byron McGuigan,Sale,Back,Try Assists,0
Scotland,Byron McGuigan,Sale,Back,Conversions,0
Scotland,Byron McGuigan,Sale,Back,Penalty Goals,0
Scotland,Byron McGuigan,Sale,Back,Drop Goals,0
Scotland,Byron McGuigan,Sale,Back,Defenders Beaten,2
Scotland,Byron McGuigan,Sale,Back,Clean Breaks,1
Scotland,Byron McGuigan,Sale,Back,Gain Line Successes,4
Scotland,Byron McGuigan,Sale,Back,Interceptions,1
Scotland,Byron McGuigan,Sale,Back,Passes Made,2
Scotland,Byron McGuigan,Sale,Back,Off Loads Made,0
Scotland,Byron McGuigan,Sale,Back,Tackles Made,5
Scotland,Byron McGuigan,Sale,Back,Missed Tackles,4
Scotland,Byron McGuigan,Sale,Back,Turnovers Won,1
Scotland,Byron McGuigan,Sale,Back,Turnovers Conceded,2
Scotland,Byron McGuigan,Sale,Back,Handling Errors,1
Scotland,Byron McGuigan,Sale,Back,Penalties Conceded,1
Scotland,Byron McGuigan,Sale,Back,Kicks From Hand,2
Scotland,Byron McGuigan,Sale,Back,Kicks Caught,3
Scotland,Byron McGuigan,Sale,Back,Successful Lineout Takes,0
Scotland,Byron McGuigan,Sale,Back,Stolen Lineouts,0
Scotland,Byron McGuigan,Sale,Back,Yellow Cards,0
Scotland,Byron McGuigan,Sale,Back,Red Cards,0
Scotland,Ali Price,Glasgow,Back,Metres Gained,56
Scotland,Ali Price,Glasgow,Back,Carries,18
Scotland,Ali Price,Glasgow,Back,Metres Per Carry,3.111111111111111
Scotland,Ali Price,Glasgow,Back,Minutes Played,187
Scotland,Ali Price,Glasgow,Back,Points,5
Scotland,Ali Price,Glasgow,Back,Tries,1
Scotland,Ali Price,Glasgow,Back,Try Assists,1
Scotland,Ali Price,Glasgow,Back,Conversions,0
Scotland,Ali Price,Glasgow,Back,Penalty Goals,0
Scotland,Ali Price,Glasgow,Back,Drop Goals,0
Scotland,Ali Price,Glasgow,Back,Defenders Beaten,2
Scotland,Ali Price,Glasgow,Back,Clean Breaks,3
Scotland,Ali Price,Glasgow,Back,Gain Line Successes,5
Scotland,Ali Price,Glasgow,Back,Interceptions,0
Scotland,Ali Price,Glasgow,Back,Passes Made,186
Scotland,Ali Price,Glasgow,Back,Off Loads Made,3
Scotland,Ali Price,Glasgow,Back,Tackles Made,12
Scotland,Ali Price,Glasgow,Back,Missed Tackles,4
Scotland,Ali Price,Glasgow,Back,Turnovers Won,1
Scotland,Ali Price,Glasgow,Back,Turnovers Conceded,5
Scotland,Ali Price,Glasgow,Back,Handling Errors,2
Scotland,Ali Price,Glasgow,Back,Penalties Conceded,3
Scotland,Ali Price,Glasgow,Back,Kicks From Hand,19
Scotland,Ali Price,Glasgow,Back,Kicks Caught,2
Scotland,Ali Price,Glasgow,Back,Successful Lineout Takes,0
Scotland,Ali Price,Glasgow,Back,Stolen Lineouts,0
Scotland,Ali Price,Glasgow,Back,Yellow Cards,0
Scotland,Ali Price,Glasgow,Back,Red Cards,0
Scotland,Finn Russell,Racing 92,Back,Metres Gained,168
Scotland,Finn Russell,Racing 92,Back,Carries,33
Scotland,Finn Russell,Racing 92,Back,Metres Per Carry,5.090909090909091
Scotland,Finn Russell,Racing 92,Back,Minutes Played,315
Scotland,Finn Russell,Racing 92,Back,Points,17
Scotland,Finn Russell,Racing 92,Back,Tries,1
Scotland,Finn Russell,Racing 92,Back,Try Assists,4
Scotland,Finn Russell,Racing 92,Back,Conversions,3
Scotland,Finn Russell,Racing 92,Back,Penalty Goals,2
Scotland,Finn Russell,Racing 92,Back,Drop Goals,0
Scotland,Finn Russell,Racing 92,Back,Defenders Beaten,5
Scotland,Finn Russell,Racing 92,Back,Clean Breaks,2
Scotland,Finn Russell,Racing 92,Back,Gain Line Successes,8
Scotland,Finn Russell,Racing 92,Back,Interceptions,2
Scotland,Finn Russell,Racing 92,Back,Passes Made,137
Scotland,Finn Russell,Racing 92,Back,Off Loads Made,5
Scotland,Finn Russell,Racing 92,Back,Tackles Made,26
Scotland,Finn Russell,Racing 92,Back,Missed Tackles,14
Scotland,Finn Russell,Racing 92,Back,Turnovers Won,1
Scotland,Finn Russell,Racing 92,Back,Turnovers Conceded,5
Scotland,Finn Russell,Racing 92,Back,Handling Errors,2
Scotland,Finn Russell,Racing 92,Back,Penalties Conceded,2
Scotland,Finn Russell,Racing 92,Back,Kicks From Hand,39
Scotland,Finn Russell,Racing 92,Back,Kicks Caught,10
Scotland,Finn Russell,Racing 92,Back,Successful Lineout Takes,1
Scotland,Finn Russell,Racing 92,Back,Stolen Lineouts,0
Scotland,Finn Russell,Racing 92,Back,Yellow Cards,0
Scotland,Finn Russell,Racing 92,Back,Red Cards,0
Wales,Rob Evans,Scarlets,Forward,Metres Gained,17
Wales,Rob Evans,Scarlets,Forward,Carries,27
Wales,Rob Evans,Scarlets,Forward,Metres Per Carry,0.6296296296296297
Wales,Rob Evans,Scarlets,Forward,Minutes Played,246
Wales,Rob Evans,Scarlets,Forward,Points,0
Wales,Rob Evans,Scarlets,Forward,Tries,0
Wales,Rob Evans,Scarlets,Forward,Try Assists,0
Wales,Rob Evans,Scarlets,Forward,Conversions,0
Wales,Rob Evans,Scarlets,Forward,Penalty Goals,0
Wales,Rob Evans,Scarlets,Forward,Drop Goals,0
Wales,Rob Evans,Scarlets,Forward,Defenders Beaten,1
Wales,Rob Evans,Scarlets,Forward,Clean Breaks,0
Wales,Rob Evans,Scarlets,Forward,Gain Line Successes,6
Wales,Rob Evans,Scarlets,Forward,Interceptions,0
Wales,Rob Evans,Scarlets,Forward,Passes Made,10
Wales,Rob Evans,Scarlets,Forward,Off Loads Made,1
Wales,Rob Evans,Scarlets,Forward,Tackles Made,30
Wales,Rob Evans,Scarlets,Forward,Missed Tackles,4
Wales,Rob Evans,Scarlets,Forward,Turnovers Won,2
Wales,Rob Evans,Scarlets,Forward,Turnovers Conceded,2
Wales,Rob Evans,Scarlets,Forward,Handling Errors,1
Wales,Rob Evans,Scarlets,Forward,Penalties Conceded,3
Wales,Rob Evans,Scarlets,Forward,Kicks From Hand,0
Wales,Rob Evans,Scarlets,Forward,Kicks Caught,0
Wales,Rob Evans,Scarlets,Forward,Successful Lineout Takes,0
Wales,Rob Evans,Scarlets,Forward,Stolen Lineouts,0
Wales,Rob Evans,Scarlets,Forward,Yellow Cards,0
Wales,Rob Evans,Scarlets,Forward,Red Cards,0
Wales,Wyn Jones,Scarlets,Forward,Metres Gained,0
Wales,Wyn Jones,Scarlets,Forward,Carries,0
Wales,Elliot Dee,Gwent Dragons,Forward,Metres Gained,13
Wales,Elliot Dee,Gwent Dragons,Forward,Carries,19
Wales,Elliot Dee,Gwent Dragons,Forward,Metres Per Carry,0.6842105263157895
Wales,Elliot Dee,Gwent Dragons,Forward,Minutes Played,114
Wales,Elliot Dee,Gwent Dragons,Forward,Points,0
Wales,Elliot Dee,Gwent Dragons,Forward,Tries,0
Wales,Elliot Dee,Gwent Dragons,Forward,Try Assists,0
Wales,Elliot Dee,Gwent Dragons,Forward,Conversions,0
Wales,Elliot Dee,Gwent Dragons,Forward,Penalty Goals,0
Wales,Elliot Dee,Gwent Dragons,Forward,Drop Goals,0
Wales,Elliot Dee,Gwent Dragons,Forward,Defenders Beaten,0
Wales,Elliot Dee,Gwent Dragons,Forward,Clean Breaks,0
Wales,Elliot Dee,Gwent Dragons,Forward,Gain Line Successes,3
Wales,Elliot Dee,Gwent Dragons,Forward,Interceptions,0
Wales,Elliot Dee,Gwent Dragons,Forward,Passes Made,4
Wales,Elliot Dee,Gwent Dragons,Forward,Off Loads Made,0
Wales,Elliot Dee,Gwent Dragons,Forward,Tackles Made,28
Wales,Elliot Dee,Gwent Dragons,Forward,Missed Tackles,2
Wales,Elliot Dee,Gwent Dragons,Forward,Turnovers Won,2
Wales,Elliot Dee,Gwent Dragons,Forward,Turnovers Conceded,1
Wales,Elliot Dee,Gwent Dragons,Forward,Handling Errors,0
Wales,Elliot Dee,Gwent Dragons,Forward,Penalties Conceded,1
Wales,Elliot Dee,Gwent Dragons,Forward,Kicks From Hand,0
Wales,Elliot Dee,Gwent Dragons,Forward,Kicks Caught,0
Wales,Elliot Dee,Gwent Dragons,Forward,Successful Lineout Takes,0
Wales,Elliot Dee,Gwent Dragons,Forward,Stolen Lineouts,0
Wales,Elliot Dee,Gwent Dragons,Forward,Yellow Cards,0
Wales,Elliot Dee,Gwent Dragons,Forward,Red Cards,0
Wales,Ryan Elias,Scarlets,Forward,Metres Gained,0
Wales,Ryan Elias,Scarlets,Forward,Carries,0
Wales,Ken Owens,Scarlets,Forward,Metres Gained,35
Wales,Ken Owens,Scarlets,Forward,Carries,33
Wales,Ken Owens,Scarlets,Forward,Metres Per Carry,1.0606060606060606
Wales,Ken Owens,Scarlets,Forward,Minutes Played,272
Wales,Ken Owens,Scarlets,Forward,Points,0
Wales,Ken Owens,Scarlets,Forward,Tries,0
Wales,Ken Owens,Scarlets,Forward,Try Assists,0
Wales,Ken Owens,Scarlets,Forward,Conversions,0
Wales,Ken Owens,Scarlets,Forward,Penalty Goals,0
Wales,Ken Owens,Scarlets,Forward,Drop Goals,0
Wales,Ken Owens,Scarlets,Forward,Defenders Beaten,2
Wales,Ken Owens,Scarlets,Forward,Clean Breaks,0
Wales,Ken Owens,Scarlets,Forward,Gain Line Successes,12
Wales,Ken Owens,Scarlets,Forward,Interceptions,0
Wales,Ken Owens,Scarlets,Forward,Passes Made,6
Wales,Ken Owens,Scarlets,Forward,Off Loads Made,0
Wales,Ken Owens,Scarlets,Forward,Tackles Made,43
Wales,Ken Owens,Scarlets,Forward,Missed Tackles,4
Wales,Ken Owens,Scarlets,Forward,Turnovers Won,0
Wales,Ken Owens,Scarlets,Forward,Turnovers Conceded,3
Wales,Ken Owens,Scarlets,Forward,Handling Errors,1
Wales,Ken Owens,Scarlets,Forward,Penalties Conceded,0
Wales,Ken Owens,Scarlets,Forward,Kicks From Hand,1
Wales,Ken Owens,Scarlets,Forward,Kicks Caught,0
Wales,Ken Owens,Scarlets,Forward,Successful Lineout Takes,0
Wales,Ken Owens,Scarlets,Forward,Stolen Lineouts,0
Wales,Ken Owens,Scarlets,Forward,Yellow Cards,0
Wales,Ken Owens,Scarlets,Forward,Red Cards,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Metres Gained,2
Wales,Dillon Lewis,Cardiff Blues,Forward,Carries,8
Wales,Dillon Lewis,Cardiff Blues,Forward,Metres Per Carry,0.25
Wales,Dillon Lewis,Cardiff Blues,Forward,Minutes Played,93
Wales,Dillon Lewis,Cardiff Blues,Forward,Points,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Tries,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Try Assists,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Conversions,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Penalty Goals,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Drop Goals,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Defenders Beaten,1
Wales,Dillon Lewis,Cardiff Blues,Forward,Clean Breaks,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Gain Line Successes,2
Wales,Dillon Lewis,Cardiff Blues,Forward,Interceptions,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Passes Made,1
Wales,Dillon Lewis,Cardiff Blues,Forward,Off Loads Made,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Tackles Made,18
Wales,Dillon Lewis,Cardiff Blues,Forward,Missed Tackles,3
Wales,Dillon Lewis,Cardiff Blues,Forward,Turnovers Won,1
Wales,Dillon Lewis,Cardiff Blues,Forward,Turnovers Conceded,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Handling Errors,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Penalties Conceded,3
Wales,Dillon Lewis,Cardiff Blues,Forward,Kicks From Hand,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Kicks Caught,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Successful Lineout Takes,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Stolen Lineouts,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Yellow Cards,0
Wales,Dillon Lewis,Cardiff Blues,Forward,Red Cards,0
Wales,Jake Ball,Scarlets,Forward,Metres Gained,18
Wales,Jake Ball,Scarlets,Forward,Carries,12
Wales,Jake Ball,Scarlets,Forward,Metres Per Carry,1.5
Wales,Jake Ball,Scarlets,Forward,Minutes Played,89
Wales,Jake Ball,Scarlets,Forward,Points,0
Wales,Jake Ball,Scarlets,Forward,Tries,0
Wales,Jake Ball,Scarlets,Forward,Try Assists,0
Wales,Jake Ball,Scarlets,Forward,Conversions,0
Wales,Jake Ball,Scarlets,Forward,Penalty Goals,0
Wales,Jake Ball,Scarlets,Forward,Drop Goals,0
Wales,Jake Ball,Scarlets,Forward,Defenders Beaten,0
Wales,Jake Ball,Scarlets,Forward,Clean Breaks,0
Wales,Jake Ball,Scarlets,Forward,Gain Line Successes,8
Wales,Jake Ball,Scarlets,Forward,Interceptions,0
Wales,Jake Ball,Scarlets,Forward,Passes Made,0
Wales,Jake Ball,Scarlets,Forward,Off Loads Made,0
Wales,Jake Ball,Scarlets,Forward,Tackles Made,19
Wales,Jake Ball,Scarlets,Forward,Missed Tackles,1
Wales,Jake Ball,Scarlets,Forward,Turnovers Won,0
Wales,Jake Ball,Scarlets,Forward,Turnovers Conceded,2
Wales,Jake Ball,Scarlets,Forward,Handling Errors,2
Wales,Jake Ball,Scarlets,Forward,Penalties Conceded,0
Wales,Jake Ball,Scarlets,Forward,Kicks From Hand,0
Wales,Jake Ball,Scarlets,Forward,Kicks Caught,0
Wales,Jake Ball,Scarlets,Forward,Successful Lineout Takes,2
Wales,Jake Ball,Scarlets,Forward,Stolen Lineouts,0
Wales,Jake Ball,Scarlets,Forward,Yellow Cards,0
Wales,Jake Ball,Scarlets,Forward,Red Cards,0
Wales,Adam Beard,Ospreys,Forward,Metres Gained,22
Wales,Adam Beard,Ospreys,Forward,Carries,12
Wales,Adam Beard,Ospreys,Forward,Metres Per Carry,1.8333333333333333
Wales,Adam Beard,Ospreys,Forward,Minutes Played,258
Wales,Adam Beard,Ospreys,Forward,Points,0
Wales,Adam Beard,Ospreys,Forward,Tries,0
Wales,Adam Beard,Ospreys,Forward,Try Assists,0
Wales,Adam Beard,Ospreys,Forward,Conversions,0
Wales,Adam Beard,Ospreys,Forward,Penalty Goals,0
Wales,Adam Beard,Ospreys,Forward,Drop Goals,0
Wales,Adam Beard,Ospreys,Forward,Defenders Beaten,0
Wales,Adam Beard,Ospreys,Forward,Clean Breaks,0
Wales,Adam Beard,Ospreys,Forward,Gain Line Successes,6
Wales,Adam Beard,Ospreys,Forward,Interceptions,0
Wales,Adam Beard,Ospreys,Forward,Passes Made,4
Wales,Adam Beard,Ospreys,Forward,Off Loads Made,0
Wales,Adam Beard,Ospreys,Forward,Tackles Made,18
Wales,Adam Beard,Ospreys,Forward,Missed Tackles,3
Wales,Adam Beard,Ospreys,Forward,Turnovers Won,4
Wales,Adam Beard,Ospreys,Forward,Turnovers Conceded,2
Wales,Adam Beard,Ospreys,Forward,Handling Errors,2
Wales,Adam Beard,Ospreys,Forward,Penalties Conceded,3
Wales,Adam Beard,Ospreys,Forward,Kicks From Hand,0
Wales,Adam Beard,Ospreys,Forward,Kicks Caught,0
Wales,Adam Beard,Ospreys,Forward,Successful Lineout Takes,10
Wales,Adam Beard,Ospreys,Forward,Stolen Lineouts,1
Wales,Adam Beard,Ospreys,Forward,Yellow Cards,0
Wales,Adam Beard,Ospreys,Forward,Red Cards,0
Wales,Alun Wyn Jones,Ospreys,Forward,Metres Gained,28
Wales,Alun Wyn Jones,Ospreys,Forward,Carries,33
Wales,Alun Wyn Jones,Ospreys,Forward,Metres Per Carry,0.8484848484848485
Wales,Alun Wyn Jones,Ospreys,Forward,Minutes Played,350
Wales,Alun Wyn Jones,Ospreys,Forward,Points,0
Wales,Alun Wyn Jones,Ospreys,Forward,Tries,0
Wales,Alun Wyn Jones,Ospreys,Forward,Try Assists,0
Wales,Alun Wyn Jones,Ospreys,Forward,Conversions,0
Wales,Alun Wyn Jones,Ospreys,Forward,Penalty Goals,0
Wales,Alun Wyn Jones,Ospreys,Forward,Drop Goals,0
Wales,Alun Wyn Jones,Ospreys,Forward,Defenders Beaten,2
Wales,Alun Wyn Jones,Ospreys,Forward,Clean Breaks,0
Wales,Alun Wyn Jones,Ospreys,Forward,Gain Line Successes,6
Wales,Alun Wyn Jones,Ospreys,Forward,Interceptions,0
Wales,Alun Wyn Jones,Ospreys,Forward,Passes Made,14
Wales,Alun Wyn Jones,Ospreys,Forward,Off Loads Made,3
Wales,Alun Wyn Jones,Ospreys,Forward,Tackles Made,71
Wales,Alun Wyn Jones,Ospreys,Forward,Missed Tackles,4
Wales,Alun Wyn Jones,Ospreys,Forward,Turnovers Won,0
Wales,Alun Wyn Jones,Ospreys,Forward,Turnovers Conceded,1
Wales,Alun Wyn Jones,Ospreys,Forward,Handling Errors,1
Wales,Alun Wyn Jones,Ospreys,Forward,Penalties Conceded,3
Wales,Alun Wyn Jones,Ospreys,Forward,Kicks From Hand,0
Wales,Alun Wyn Jones,Ospreys,Forward,Kicks Caught,1
Wales,Alun Wyn Jones,Ospreys,Forward,Successful Lineout Takes,7
Wales,Alun Wyn Jones,Ospreys,Forward,Stolen Lineouts,0
Wales,Alun Wyn Jones,Ospreys,Forward,Yellow Cards,0
Wales,Alun Wyn Jones,Ospreys,Forward,Red Cards,0
Wales,Cory Hill,Gwent Dragons,Forward,Metres Gained,10
Wales,Cory Hill,Gwent Dragons,Forward,Carries,13
Wales,Cory Hill,Gwent Dragons,Forward,Metres Per Carry,0.7692307692307693
Wales,Cory Hill,Gwent Dragons,Forward,Minutes Played,103
Wales,Cory Hill,Gwent Dragons,Forward,Points,5
Wales,Cory Hill,Gwent Dragons,Forward,Tries,1
Wales,Cory Hill,Gwent Dragons,Forward,Try Assists,0
Wales,Cory Hill,Gwent Dragons,Forward,Conversions,0
Wales,Cory Hill,Gwent Dragons,Forward,Penalty Goals,0
Wales,Cory Hill,Gwent Dragons,Forward,Drop Goals,0
Wales,Cory Hill,Gwent Dragons,Forward,Defenders Beaten,0
Wales,Cory Hill,Gwent Dragons,Forward,Clean Breaks,0
Wales,Cory Hill,Gwent Dragons,Forward,Gain Line Successes,5
Wales,Cory Hill,Gwent Dragons,Forward,Interceptions,0
Wales,Cory Hill,Gwent Dragons,Forward,Passes Made,3
Wales,Cory Hill,Gwent Dragons,Forward,Off Loads Made,0
Wales,Cory Hill,Gwent Dragons,Forward,Tackles Made,22
Wales,Cory Hill,Gwent Dragons,Forward,Missed Tackles,4
Wales,Cory Hill,Gwent Dragons,Forward,Turnovers Won,0
Wales,Cory Hill,Gwent Dragons,Forward,Turnovers Conceded,1
Wales,Cory Hill,Gwent Dragons,Forward,Handling Errors,1
Wales,Cory Hill,Gwent Dragons,Forward,Penalties Conceded,0
Wales,Cory Hill,Gwent Dragons,Forward,Kicks From Hand,0
Wales,Cory Hill,Gwent Dragons,Forward,Kicks Caught,1
Wales,Cory Hill,Gwent Dragons,Forward,Successful Lineout Takes,3
Wales,Cory Hill,Gwent Dragons,Forward,Stolen Lineouts,0
Wales,Cory Hill,Gwent Dragons,Forward,Yellow Cards,0
Wales,Cory Hill,Gwent Dragons,Forward,Red Cards,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Metres Gained,29
Wales,Aaron Wainwright,Gwent Dragons,Forward,Carries,10
Wales,Aaron Wainwright,Gwent Dragons,Forward,Metres Per Carry,2.9
Wales,Aaron Wainwright,Gwent Dragons,Forward,Minutes Played,108
Wales,Aaron Wainwright,Gwent Dragons,Forward,Points,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Tries,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Try Assists,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Conversions,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Penalty Goals,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Drop Goals,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Defenders Beaten,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Clean Breaks,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Gain Line Successes,7
Wales,Aaron Wainwright,Gwent Dragons,Forward,Interceptions,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,Passes Made,2
Wales,Aaron Wainwright,Gwent Dragons,Forward,Off Loads Made,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Tackles Made,30
Wales,Aaron Wainwright,Gwent Dragons,Forward,Missed Tackles,3
Wales,Aaron Wainwright,Gwent Dragons,Forward,Turnovers Won,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,Turnovers Conceded,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,Handling Errors,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,Penalties Conceded,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Kicks From Hand,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Kicks Caught,1
Wales,Aaron Wainwright,Gwent Dragons,Forward,Successful Lineout Takes,2
Wales,Aaron Wainwright,Gwent Dragons,Forward,Stolen Lineouts,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Yellow Cards,0
Wales,Aaron Wainwright,Gwent Dragons,Forward,Red Cards,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Metres Gained,81
Wales,Ross Moriarty,Gwent Dragons,Forward,Carries,51
Wales,Ross Moriarty,Gwent Dragons,Forward,Metres Per Carry,1.588235294117647
Wales,Ross Moriarty,Gwent Dragons,Forward,Minutes Played,309
Wales,Ross Moriarty,Gwent Dragons,Forward,Points,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Tries,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Try Assists,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Conversions,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Penalty Goals,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Drop Goals,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Defenders Beaten,2
Wales,Ross Moriarty,Gwent Dragons,Forward,Clean Breaks,1
